Date,compteur_100054073,compteur_100052606,compteur_100003032,compteur_100053057,compteur_100053058,compteur_100012218,compteur_100035408,compteur_100004575,compteur_100035409,compteur_100003041,compteur_100007390,compteur_100041114,compteur_100041101,compteur_100052604,compteur_100034805,compteur_100057500,compteur_100056188,compteur_100057053,compteur_100003039,compteur_100011783,compteur_100057050,compteur_100052605,compteur_100001753,compteur_100003042,compteur_100003040,compteur_100052603,compteur_100052601,compteur_100002880,compteur_100052602,compteur_100057051,compteur_100012217,compteur_100003034,compteur_100052600,compteur_100055268,compteur_100011748,compteur_100011747,compteur_100025474,compteur_100017523,compteur_100053055,compteur_100053210,compteur_100017441,compteur_100053059,compteur_100047030,compteur_100057052
2020-02-21 07:15,1,0,1,0,0,7,2,0,1,,6,0,0,0,0,4,3,,5,1,0,0,4,1,0,0,0,0,0,0,5,13,2,,5,0,5,0,0,0,9,0,0,3
2020-02-21 07:30,0,0,9,0,0,7,4,0,1,,6,0,1,0,0,5,1,,7,2,0,0,2,7,1,0,0,0,0,0,1,5,8,,17,0,15,1,0,0,6,0,4,3
2020-02-21 07:45,2,3,10,0,0,9,8,0,2,,20,0,0,0,0,7,5,,5,5,0,1,2,2,0,0,0,0,0,0,3,13,7,,10,0,17,1,1,0,2,0,3,2
2020-02-21 08:00,0,1,14,0,0,10,2,0,1,,21,0,0,0,0,4,8,,7,4,0,0,2,7,1,0,0,0,1,0,8,25,6,,13,0,16,0,1,0,8,0,3,0
2020-02-21 08:15,0,0,14,0,0,9,10,0,3,,21,0,0,0,0,12,8,,13,7,0,0,5,11,0,0,0,2,0,0,11,29,9,,17,0,15,0,0,0,13,3,2,1
2020-02-21 08:30,1,0,16,0,0,7,12,0,0,,36,0,0,0,0,15,6,,14,9,0,0,1,7,0,0,0,1,1,1,7,21,12,,4,0,25,1,0,0,13,0,9,2
2020-02-21 08:45,0,0,24,0,0,7,8,0,3,,28,0,0,0,0,17,8,,16,5,0,0,4,10,0,0,0,0,0,0,15,22,4,,14,0,29,2,1,0,10,0,3,0
2020-02-21 09:00,0,0,22,0,0,7,5,0,1,,15,0,0,0,0,7,7,,8,6,0,0,2,10,1,0,0,0,0,0,12,12,1,,11,0,16,0,1,0,14,0,3,2
2020-02-21 09:15,0,1,9,0,1,6,2,0,0,,15,0,0,0,0,5,3,,11,1,0,0,1,10,0,0,0,0,0,1,7,4,2,,7,0,20,0,0,0,10,1,0,2
2020-02-21 09:30,1,2,7,0,0,2,5,0,1,,17,0,0,0,0,3,8,,6,1,0,2,0,8,0,0,0,0,0,0,3,6,1,,3,0,13,0,0,1,7,1,2,0
2020-02-21 09:45,0,0,4,0,0,4,1,0,0,,13,0,0,0,0,4,5,,15,0,0,0,0,1,0,0,0,0,0,0,6,10,3,,2,0,6,1,0,0,8,0,2,1
2020-02-21 10:00,0,1,8,0,0,0,3,0,0,,22,0,0,0,0,3,2,,10,1,0,0,3,5,0,0,0,0,0,0,4,4,2,,4,0,4,0,1,0,6,0,0,0
2020-02-21 10:15,0,1,7,0,0,2,2,0,0,,18,0,0,0,0,5,2,,4,5,0,0,2,4,0,0,0,0,0,0,2,6,3,,1,0,6,0,0,0,6,0,3,0
2020-02-21 10:30,0,0,2,0,0,2,0,0,0,,8,0,0,0,0,2,3,,6,1,0,0,0,2,0,0,0,0,0,0,3,4,2,,1,0,11,1,0,0,3,2,0,2
2020-02-21 10:45,0,2,5,0,0,2,1,0,0,,5,0,0,0,0,2,3,,7,1,0,0,0,3,0,0,0,0,0,0,2,5,1,,1,0,11,0,0,1,5,0,0,0
2020-02-21 11:00,0,0,5,1,0,1,2,0,0,,7,0,0,0,0,3,3,,4,0,0,0,0,1,0,0,0,0,0,0,1,3,2,,1,0,7,1,0,0,3,0,2,0
2020-02-21 11:15,0,0,4,0,0,2,2,0,0,,13,0,0,0,0,4,1,,9,2,0,0,0,2,1,0,0,0,0,0,6,9,1,,2,0,5,0,0,0,5,1,1,0
2020-02-21 11:30,0,0,2,0,0,2,11,0,0,,9,0,1,0,0,5,4,,8,0,0,0,0,5,0,0,0,0,0,0,5,8,2,,0,0,6,0,0,2,5,0,2,1
2020-02-21 11:45,0,0,1,0,0,0,1,0,2,,20,0,0,0,0,6,4,,11,0,0,0,0,2,0,0,0,0,0,0,8,4,5,,0,0,8,0,0,0,5,1,0,0
2020-02-21 12:00,0,0,2,0,0,2,1,0,0,,17,0,0,0,0,6,4,,6,0,0,0,2,1,1,0,0,0,0,0,7,6,1,,3,0,5,1,0,0,2,4,2,0
2020-02-21 12:15,0,1,7,0,0,0,4,0,2,,19,0,0,0,0,3,1,,12,2,0,0,0,1,0,0,0,0,1,0,6,10,4,,5,0,9,0,0,0,2,0,1,2
2020-02-21 12:30,0,0,8,0,0,2,5,0,0,,11,0,0,0,0,10,3,,10,0,0,0,4,3,0,0,0,0,0,0,3,11,1,,0,0,12,1,0,0,7,0,2,0
2020-02-21 12:45,0,1,4,0,0,1,2,0,1,,11,0,0,0,0,10,4,,11,0,0,0,0,1,0,0,0,2,0,0,4,7,3,,0,0,6,1,0,1,7,0,2,1
2020-02-21 13:00,1,0,6,0,0,2,0,0,0,,8,0,0,0,0,5,2,,12,1,0,2,0,5,0,0,0,0,0,0,7,7,3,,3,0,4,1,0,0,6,0,2,0
2020-02-21 13:15,0,0,3,0,0,2,0,0,0,,7,0,0,0,0,4,7,,7,0,0,0,0,3,0,0,0,0,0,0,1,7,5,,1,0,10,0,0,0,10,0,0,0
2020-02-21 13:30,0,1,5,0,0,1,1,0,0,,10,0,0,0,0,5,5,,7,2,0,0,1,6,0,0,0,0,0,0,5,2,2,,2,0,7,0,0,0,5,0,0,2
2020-02-21 13:45,1,0,1,0,1,2,8,0,0,,6,0,0,0,0,4,6,,10,1,0,0,1,2,1,0,0,0,0,0,7,3,2,,3,0,13,0,0,1,2,0,2,2
2020-02-21 14:00,0,0,9,0,0,3,4,0,1,,8,0,0,0,0,9,2,,5,0,0,0,0,4,0,0,0,0,2,0,2,7,1,,0,0,7,0,2,1,4,2,0,1
2020-02-21 14:15,0,2,4,1,0,4,0,0,1,,11,0,0,0,0,4,1,,4,2,0,0,0,3,0,0,0,0,0,0,1,5,2,,1,0,11,2,0,1,5,0,0,0
2020-02-21 14:30,0,0,1,0,0,4,4,0,0,,19,0,0,0,0,3,3,,9,1,0,0,0,6,0,0,0,0,0,0,3,8,2,,3,0,6,0,0,0,8,0,1,2
2020-02-21 14:45,0,1,7,0,0,1,1,0,1,,11,0,0,0,0,2,2,,6,3,0,0,0,7,1,0,0,0,0,0,5,6,2,,2,0,8,0,1,0,6,0,1,2
2020-02-21 15:00,0,1,2,0,0,1,2,0,0,,22,0,0,0,0,8,1,,5,1,0,0,1,4,0,0,0,0,0,0,5,7,8,,3,0,4,1,0,0,8,0,0,2
2020-02-21 15:15,0,1,6,0,0,3,3,0,0,,25,0,0,0,0,8,4,,3,0,0,0,0,4,0,0,0,0,0,0,2,12,5,,0,0,8,2,0,0,8,0,1,1
2020-02-21 15:30,0,1,9,0,0,5,4,0,0,,18,0,0,0,0,5,1,,6,2,0,0,0,4,0,0,0,0,0,0,5,15,3,,0,0,12,4,1,0,2,0,0,2
2020-02-21 15:45,1,0,5,0,0,6,5,0,2,,16,0,0,0,0,2,2,,11,0,0,0,1,1,0,0,0,0,0,1,8,13,4,,5,0,16,5,1,0,8,0,3,1
2020-02-21 16:00,0,0,8,0,0,3,3,0,0,,5,0,0,0,0,9,8,,16,2,0,0,0,7,0,0,0,0,0,0,7,15,8,,0,0,12,3,1,1,18,0,1,2
2020-02-21 16:15,2,1,15,0,0,3,6,0,1,,10,0,0,0,0,10,4,,12,7,0,1,1,11,1,0,0,1,0,0,10,26,7,,7,0,12,3,1,0,10,0,1,2
2020-02-21 16:30,0,0,16,0,0,9,0,0,2,,28,0,0,0,0,11,6,,10,3,0,0,4,7,0,0,0,0,0,0,7,15,6,,2,0,14,3,2,0,7,0,5,3
2020-02-21 16:45,0,1,14,1,0,12,8,0,0,,29,0,0,0,0,8,3,,8,8,0,0,1,5,1,0,0,0,0,1,9,15,6,,3,0,20,4,0,0,9,0,3,0
2020-02-21 17:00,0,1,16,0,0,8,3,0,3,,34,0,0,0,0,7,10,,11,2,0,0,5,8,0,0,0,0,0,1,9,18,8,,2,0,19,3,0,0,11,0,0,3
2020-02-21 17:15,0,0,21,2,0,11,11,0,2,,31,0,0,0,0,6,8,,15,7,0,0,4,12,0,0,1,0,1,1,9,18,1,,7,0,18,1,1,0,18,0,0,2
2020-02-21 17:30,0,0,9,0,0,5,6,0,1,,24,0,0,0,0,6,10,,19,3,0,0,2,14,1,0,0,0,1,0,12,27,8,,5,0,22,1,0,0,14,0,1,2
2020-02-21 17:45,0,0,11,0,0,4,0,0,0,,25,0,0,0,0,5,4,,12,1,0,0,0,12,2,0,0,0,0,1,9,27,4,,2,0,20,1,0,1,12,0,1,0
2020-02-21 18:00,0,1,8,0,0,8,6,0,1,,25,0,0,0,0,6,10,,6,2,0,0,0,10,0,0,1,0,1,0,9,16,4,,4,0,15,5,0,0,13,0,0,3
2020-02-21 18:15,0,2,10,0,0,5,4,0,4,,11,0,0,0,0,6,4,,10,3,0,0,2,11,0,0,0,0,0,0,9,6,0,,4,0,19,4,1,3,8,0,1,1
2020-02-21 18:30,0,0,5,0,1,4,2,0,2,,14,0,0,0,0,5,2,,9,3,0,0,0,12,0,0,0,0,0,0,5,10,8,,5,0,13,1,0,0,9,0,1,2
2020-02-21 18:45,0,0,3,0,0,5,6,0,0,,13,0,0,0,0,5,4,,5,2,0,0,1,3,0,0,0,0,0,0,11,10,5,,1,0,15,0,0,0,4,1,0,1
2020-02-21 19:00,0,0,0,0,0,3,3,0,0,,9,0,0,0,0,2,2,,7,1,0,2,0,3,0,0,0,0,0,0,1,5,3,,0,0,13,5,0,0,7,0,0,0
2020-02-21 19:15,0,0,4,0,0,3,7,0,0,,10,0,0,0,0,4,4,,10,1,0,0,0,5,0,0,0,0,0,0,9,9,5,,0,0,8,2,0,1,3,0,1,0
2020-02-21 19:30,0,0,3,0,0,2,0,0,0,,20,0,0,0,0,7,8,,12,1,0,0,2,4,0,0,0,0,0,0,1,5,2,,4,0,5,1,0,2,5,0,1,1
2020-02-21 19:45,0,0,3,0,0,1,0,0,1,,9,0,0,0,0,1,0,,2,0,0,0,1,1,0,0,0,0,0,0,6,5,2,,2,0,5,2,0,1,4,0,1,0
2020-02-21 20:00,0,0,2,0,0,2,2,0,0,,9,0,0,0,0,2,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,,1,0,1,0,0,0,1,0,1,0
2020-02-21 20:15,1,0,3,0,0,1,1,0,0,,6,0,0,0,0,2,3,,5,1,0,0,0,2,0,0,0,0,0,0,4,4,2,,0,0,6,1,0,0,1,0,0,0
2020-02-21 20:30,0,0,2,0,0,7,3,0,0,,8,0,0,0,0,3,6,,2,0,0,0,0,4,0,0,0,0,0,0,1,7,1,,1,0,6,0,0,0,0,0,0,0
2020-02-21 20:45,0,1,2,0,0,0,2,0,0,,7,0,0,0,0,4,1,,5,2,0,0,0,4,0,0,0,0,0,0,0,1,2,,1,0,5,1,1,0,4,0,0,0
2020-02-21 21:00,0,0,3,0,0,1,1,0,0,,6,0,0,0,0,2,1,,1,1,0,0,0,3,0,0,0,0,0,0,1,5,1,,1,0,5,1,0,0,4,0,1,1
2020-02-21 21:15,0,2,5,0,0,0,4,0,0,,9,0,0,0,0,1,0,,3,1,0,0,0,2,0,0,0,0,0,0,2,3,4,,0,0,4,1,0,0,3,1,1,0
2020-02-21 21:30,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,1,,1,0,0,0,0,2,0,0,0,0,0,0,0,8,2,,0,0,6,1,0,0,1,0,1,1
2020-02-21 21:45,0,0,2,0,0,2,0,0,0,,11,0,0,0,0,1,0,,2,0,0,0,1,0,0,0,1,0,0,0,5,3,0,,0,0,6,0,0,0,1,0,0,0
2020-02-21 22:00,1,0,2,0,0,5,1,0,0,,4,0,0,0,0,0,0,,3,0,0,1,0,0,0,0,1,0,0,0,2,4,4,,2,0,4,0,0,0,1,0,0,0
2020-02-21 22:15,0,0,3,0,0,0,1,0,0,,1,0,0,0,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,3,2,0,,1,0,6,1,0,0,0,0,1,0
2020-02-21 22:30,0,0,3,0,0,0,1,0,1,,6,0,0,0,0,2,0,,1,1,0,0,0,3,0,0,0,0,0,0,2,3,1,,0,0,9,0,0,1,1,1,0,0
2020-02-21 22:45,0,0,2,0,0,2,4,0,0,,5,0,0,0,0,2,2,,2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,,0,0,6,1,0,0,0,0,1,0
2020-02-21 23:00,0,0,2,0,0,0,1,0,0,,1,0,0,0,0,1,2,,0,1,0,0,0,3,0,0,0,0,0,0,1,2,1,,0,0,2,0,0,1,0,0,0,0
2020-02-21 23:15,0,0,0,0,0,1,0,0,0,,4,0,0,0,0,1,2,,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,,0,0,4,0,0,0,2,0,0,2
2020-02-21 23:30,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,5,2,,0,0,2,1,0,0,0,0,0,0
2020-02-21 23:45,0,1,2,0,0,2,0,0,0,,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,0,0,4,0,0,0,0,0,0,1
2020-02-22 00:00,1,0,0,0,0,2,0,0,0,,7,0,0,0,0,0,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,,0,0,3,0,0,0,0,0,0,0
2020-02-22 00:15,0,0,5,0,0,0,0,0,0,,5,0,0,0,0,3,1,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0
2020-02-22 00:30,0,0,0,0,0,1,0,0,0,,3,0,0,0,0,2,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,,0,0,2,2,0,0,0,0,0,0
2020-02-22 00:45,0,0,1,0,0,1,0,0,0,,5,0,0,0,0,1,0,,1,0,0,0,1,2,0,0,0,0,0,0,1,1,1,,0,0,3,1,0,0,1,0,0,0
2020-02-22 01:00,0,0,2,0,0,1,0,0,0,,1,0,0,0,0,3,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 01:15,0,0,1,0,0,0,1,0,0,,3,0,0,0,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2,0,0,1
2020-02-22 01:30,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0
2020-02-22 01:45,0,0,0,0,0,1,0,0,0,,5,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,3,1,0,0,0,0,0,0
2020-02-22 02:00,0,0,0,0,0,1,2,0,0,,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,1,0,0,0,0,0,0,1
2020-02-22 02:15,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0
2020-02-22 02:30,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0,0,2,0,0,0,0,0,0,0
2020-02-22 02:45,0,0,0,0,0,2,0,0,0,,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,3,0,0,0,0,0,0,0
2020-02-22 03:00,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,0,0,0,0,0,0,0,0,0,0
2020-02-22 03:15,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,0,0,1,0,0,0,0,0,0
2020-02-22 03:30,0,0,0,0,0,0,1,0,0,,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0
2020-02-22 03:45,0,0,3,0,0,0,0,0,0,,3,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 04:00,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0
2020-02-22 04:15,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,0,0,3,0,0,0,0,0,0,0
2020-02-22 04:30,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0
2020-02-22 04:45,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 05:00,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 05:15,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 05:30,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 05:45,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0
2020-02-22 06:00,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0
2020-02-22 06:15,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,,0,0,2,0,0,0,1,0,0,0
2020-02-22 06:30,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0
2020-02-22 06:45,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0
2020-02-22 07:00,0,0,0,0,0,0,0,0,1,,4,0,0,0,0,1,4,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0
2020-02-22 07:15,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,2,0,0,0
2020-02-22 07:30,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0
2020-02-22 07:45,0,0,1,0,0,0,0,0,0,,5,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,0,0,0,0,2,3,1,,0,0,3,0,1,0,1,0,0,0
2020-02-22 08:00,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,,0,0,4,0,0,0,0,0,0,0
2020-02-22 08:15,0,0,0,0,0,0,5,0,2,,5,0,0,0,0,2,1,,0,0,0,0,0,1,1,0,0,0,0,0,3,4,1,,0,0,0,0,0,0,1,0,0,0
2020-02-22 08:30,0,0,0,0,0,2,4,0,0,,6,0,0,0,0,2,0,,3,0,0,0,0,0,0,0,0,0,0,0,1,5,2,,1,0,4,0,0,0,2,0,0,0
2020-02-22 08:45,0,0,2,0,0,2,0,0,0,,7,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,,0,0,7,0,0,0,0,0,0,0
2020-02-22 09:00,0,0,2,0,0,2,0,0,0,,8,0,0,0,0,0,1,,2,0,0,1,0,2,2,0,0,0,0,0,1,4,0,,0,0,5,0,0,0,1,0,0,0
2020-02-22 09:15,1,1,3,0,0,1,1,0,0,,4,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,2,5,3,,0,0,3,0,0,0,1,0,0,0
2020-02-22 09:30,0,1,2,1,0,0,2,0,1,,9,0,0,0,0,3,1,,1,1,0,2,1,0,0,0,0,0,0,0,1,2,0,,0,0,2,0,1,0,2,0,0,0
2020-02-22 09:45,0,1,2,0,0,7,0,0,0,,12,0,0,0,0,3,1,,1,0,0,2,1,2,2,0,0,0,0,0,2,4,0,,1,0,7,3,1,1,3,0,0,1
2020-02-22 10:00,1,0,2,0,0,2,0,0,0,,5,0,0,0,0,1,1,,5,2,0,0,0,1,0,0,0,0,0,0,1,1,1,,1,0,1,1,0,0,4,0,0,0
2020-02-22 10:15,0,0,3,1,0,1,0,0,1,,13,0,0,0,0,1,0,,3,1,0,0,0,0,0,0,0,0,0,0,4,5,0,,1,0,3,2,0,1,0,0,0,0
2020-02-22 10:30,0,0,1,0,1,4,1,0,0,,8,0,0,0,0,4,1,,1,0,0,0,0,3,0,0,0,0,0,0,2,4,1,,0,0,5,0,0,1,0,0,0,2
2020-02-22 10:45,0,1,0,0,0,1,3,0,0,,9,0,0,0,0,4,2,,1,3,0,1,1,2,0,0,0,0,0,0,2,2,2,,1,0,3,0,0,0,3,1,0,0
2020-02-22 11:00,0,0,4,0,0,3,1,0,0,,13,0,0,0,0,3,1,,1,2,0,2,0,1,0,0,0,0,0,0,2,3,0,,0,0,3,0,0,0,1,0,1,0
2020-02-22 11:15,0,1,4,3,0,4,3,0,0,,15,0,0,0,0,4,5,,2,0,0,0,0,3,0,0,0,0,0,0,1,8,3,,2,0,3,1,0,0,2,0,1,0
2020-02-22 11:30,0,1,0,0,0,3,0,0,0,,11,0,0,0,0,1,3,,1,2,0,0,0,0,0,0,1,0,0,0,2,0,1,,0,0,6,0,0,2,0,0,1,0
2020-02-22 11:45,0,0,2,0,0,4,5,0,3,,13,0,0,0,0,4,4,,7,2,0,0,2,2,0,0,1,0,1,0,2,6,1,,0,0,7,1,0,0,0,0,2,0
2020-02-22 12:00,1,2,5,0,0,0,3,0,1,,10,0,0,0,0,4,1,,2,0,0,0,2,1,0,0,0,0,0,0,5,9,1,,0,0,5,0,0,0,4,0,0,0
2020-02-22 12:15,0,0,1,0,0,2,1,0,0,,11,0,0,0,0,4,0,,7,0,0,0,0,2,1,0,0,0,0,1,3,9,3,,1,0,8,0,0,0,5,0,0,0
2020-02-22 12:30,1,2,4,0,0,3,1,0,1,,13,0,0,0,0,2,3,,6,0,0,2,0,2,0,0,0,0,0,0,2,10,4,,0,0,11,1,0,0,3,0,0,0
2020-02-22 12:45,0,1,4,0,0,2,3,0,0,,6,0,0,0,0,5,3,,6,0,0,0,2,2,0,0,0,0,0,0,4,3,5,,1,0,9,1,0,0,1,0,1,1
2020-02-22 13:00,1,0,3,0,1,3,3,0,0,,8,0,0,0,0,1,2,,2,1,0,1,0,0,0,0,1,0,1,1,5,5,0,,0,0,11,0,0,1,3,0,0,1
2020-02-22 13:15,0,1,6,0,1,5,1,0,0,,9,0,0,0,0,3,6,,4,1,0,0,1,0,0,0,0,0,0,0,2,9,4,,0,0,3,2,0,0,4,0,0,0
2020-02-22 13:30,0,1,5,0,1,1,0,0,0,,9,0,0,0,0,9,4,,11,0,0,0,0,1,0,0,1,1,0,0,4,3,2,,0,0,8,2,0,1,3,0,0,0
2020-02-22 13:45,0,0,4,1,0,0,2,0,1,,11,0,0,0,0,5,3,,7,2,0,0,3,1,0,0,0,0,0,0,5,9,2,,4,0,11,2,0,0,5,0,1,1
2020-02-22 14:00,0,1,7,0,0,0,0,0,0,,8,0,0,0,0,4,4,,3,5,0,0,0,0,2,0,1,0,0,0,1,8,5,,0,0,13,1,0,0,1,2,0,1
2020-02-22 14:15,0,0,1,0,1,2,1,0,3,,11,0,0,0,0,0,0,,3,1,0,0,1,1,1,0,0,0,0,0,7,14,2,,1,0,7,1,0,0,1,0,1,1
2020-02-22 14:30,0,0,4,0,0,0,2,0,2,,14,0,0,0,0,4,5,,6,2,0,0,0,2,0,0,0,0,2,0,5,6,4,,1,0,10,1,1,1,2,0,0,2
2020-02-22 14:45,0,0,6,0,0,3,1,0,1,,15,0,0,0,0,1,4,,6,1,0,0,0,3,0,0,0,0,1,0,7,19,2,,1,0,5,0,0,0,5,0,4,0
2020-02-22 15:00,0,0,5,0,0,2,1,0,0,,12,0,0,0,0,4,4,,9,1,0,2,0,1,0,0,0,0,0,0,7,7,5,,0,0,6,1,0,0,1,0,1,1
2020-02-22 15:15,0,0,3,0,0,4,2,0,0,,17,0,0,0,0,4,4,,0,1,0,0,0,2,0,0,0,0,0,0,2,8,3,,1,0,10,0,0,0,2,0,0,3
2020-02-22 15:30,0,0,3,0,0,4,1,0,1,,15,0,0,0,0,2,1,,8,1,0,0,0,0,0,0,0,0,0,0,2,8,4,,1,0,15,1,0,0,2,0,0,0
2020-02-22 15:45,0,1,2,0,0,2,3,0,1,,14,0,0,0,0,4,2,,3,0,0,0,0,1,0,0,0,0,0,0,6,11,4,,0,0,10,1,0,1,4,0,0,2
2020-02-22 16:00,0,0,2,0,1,2,4,0,0,,16,0,0,0,0,4,4,,4,3,0,0,2,2,0,0,0,0,0,0,4,13,3,,0,0,16,0,0,0,2,0,0,1
2020-02-22 16:15,0,0,4,0,0,3,3,0,0,,6,0,0,0,0,0,2,,2,1,0,1,0,4,0,0,0,0,0,0,6,10,2,,0,0,7,0,1,2,3,0,0,1
2020-02-22 16:30,0,0,3,0,0,1,1,0,2,,14,0,0,0,0,2,5,,5,0,0,0,2,2,0,0,0,0,1,0,5,7,3,,1,0,3,0,1,0,4,0,0,0
2020-02-22 16:45,0,2,2,1,0,3,2,0,0,,9,0,0,0,0,2,1,,2,2,0,0,0,0,0,0,0,0,0,0,3,8,4,,1,0,15,0,1,0,5,0,0,0
2020-02-22 17:00,0,1,6,0,0,3,4,0,2,,11,0,0,0,0,0,1,,7,0,0,0,0,6,0,0,0,0,0,1,4,4,6,,6,0,6,0,0,1,4,0,0,1
2020-02-22 17:15,0,1,5,0,0,2,4,0,2,,11,0,0,0,0,6,5,,4,4,0,0,0,6,0,0,0,0,0,0,7,15,2,,0,0,6,0,0,0,2,0,0,0
2020-02-22 17:30,0,0,2,0,0,6,4,0,1,,8,0,0,0,0,2,0,,5,0,0,0,0,4,0,0,0,0,0,0,4,8,2,,0,0,7,1,0,1,6,0,2,0
2020-02-22 17:45,0,1,4,0,0,2,6,0,0,,6,0,0,0,0,7,5,,3,2,0,0,0,3,0,0,0,0,0,0,3,5,3,,0,0,4,1,0,0,6,0,1,2
2020-02-22 18:00,0,0,3,0,0,6,0,0,1,,9,0,0,0,0,5,5,,4,3,0,0,2,1,0,0,0,0,0,0,3,14,0,,0,0,5,2,0,0,2,0,0,0
2020-02-22 18:15,0,0,1,0,0,2,2,0,0,,7,0,0,0,0,0,2,,3,1,0,0,1,0,0,0,0,0,0,0,3,3,5,,0,0,10,1,0,0,3,0,0,0
2020-02-22 18:30,0,0,0,0,0,2,1,0,0,,6,0,0,0,0,0,2,,3,0,0,0,0,3,0,0,0,0,0,0,5,3,1,,0,0,4,1,0,0,1,0,0,0
